probability,num_steps_taken,num_examinations,num_cells_processed,num_bumps,num_plans,runtime
0.3,12986,13121,15545479,2452,10088,7.242808828
0.3,12986,13121,15545479,2452,10088,7.231515817
0.3,3482,3417,5165675,855,2912,2.100667473
0.3,3482,3417,5165675,855,2912,2.104269002
0.3,3482,3416,5165675,855,2912,2.104071992
0.3,44162,49342,18024592,2975,23523,14.946448146
0.3,16298,16908,15808679,2630,11631,7.980474113
0.3,16298,16908,15808679,2630,11631,8.007676306
0.3,17108,18291,16608979,2785,12479,8.585158873
0.3,1310,1174,2234618,398,1160,0.829949503
0.3,1310,1174,2234618,398,1160,0.834455736
0.3,26867,28136,17993493,3005,16473,10.824681742
0.3,26867,28136,17993493,3005,16473,10.826650071
0.3,61795,65142,18083813,3005,29317,17.891644282
0.3,14746,15403,16048089,2621,11112,7.806849827
0.3,40594,46090,18599128,3047,22668,14.447995371
0.3,14746,15401,16048089,2621,11112,7.812085664
0.3,17191,17929,14957556,2479,11652,7.927430655
0.3,17231,17979,15026960,2494,11690,7.924401492
0.3,17231,17980,15026960,2494,11690,7.941405402
0.3,29677,31610,17406518,3025,17155,11.304274658
0.3,37973,40155,17430310,3025,20134,12.914095404
0.3,29677,31609,17406518,3025,17155,11.302295598
0.3,20598,23335,17892601,2790,14763,9.952808635
0.3,5156,5350,7213918,1085,4317,3.106693392
0.3,5156,5350,7213918,1085,4317,3.104238231
0.3,25373,27589,18021078,2982,15945,10.716610963
0.3,66047,73100,18221426,2995,31642,19.420169396
0.3,25373,27591,18021078,2982,15945,10.728223903
0.3,30036,32312,18230183,3067,17677,11.758732628
0.3,19830,19967,16366970,2773,12880,8.794766971
0.3,30036,32313,18230183,3067,17677,11.719044303
0.3,38491,44402,18662326,2973,22194,14.134688369
0.3,24429,27653,18606115,2970,16294,10.937372463
0.3,1499,1306,2624336,434,1289,0.958339286
0.3,30423,32935,18254209,3041,18110,11.848507522
0.3,6663,6210,9800830,1577,5488,4.071393411
0.3,6663,6210,9800830,1577,5488,4.063953354
0.3,3523,3250,5493381,859,2978,2.178131037
0.3,3523,3250,5493381,859,2978,2.171047206
0.3,37769,42084,18590974,2997,21192,13.591091416
0.3,1945,1920,3103860,508,1674,1.222668458
0.3,6441,6839,8899820,1359,5438,3.8975753
0.3,1945,1920,3103860,508,1674,1.226699427
0.3,22029,24566,18989838,2871,15337,10.45484475
0.3,2703,2990,4885185,637,2586,1.975805337
0.3,2703,2990,4885185,637,2586,1.967950104
0.3,9507,10005,11480988,1799,7463,5.321201264
0.3,13371,14431,14149743,2287,10042,6.998415469
0.3,13371,14431,14149743,2287,10042,6.99329016
0.3,6060,6546,9882171,1377,5613,4.158367149
0.3,6060,6546,9882171,1377,5613,4.164820158
0.3,6060,6546,9882171,1377,5613,4.166396778
0.3,17940,19086,16831580,2832,12869,8.749926646
0.3,17940,19088,16831580,2832,12869,8.77302929
0.3,17940,19086,16831580,2832,12869,8.777783377
0.3,13912,13908,14292702,2334,9906,6.935304232
0.3,13912,13908,14292702,2334,9906,6.920055643
0.3,13912,13908,14292702,2334,9906,6.933044709
0.3,20885,22628,18056916,2908,14617,9.83208693
0.3,1,3,2,0,1,5.70635E-4
0.3,1,3,2,0,1,5.96628E-4
0.3,5745,5642,6774462,1174,4251,2.991735382
0.3,30695,32028,17718608,3150,17246,11.374349608
0.3,5745,5643,6774462,1174,4251,2.99486
0.3,45040,52113,19195652,2982,24786,15.779058157
0.3,5662,5352,8048091,1235,4571,3.3548451
0.3,5662,5353,8057533,1236,4573,3.358113847
0.3,22486,24831,17582185,2929,15000,10.062385789
0.3,14012,14285,15974940,2629,10746,7.547672693
0.3,14012,14285,15974940,2629,10746,7.550585821
0.3,652,576,1180433,198,580,0.426731941
0.3,48686,56337,18533210,2954,26161,16.343942888
0.3,6532,6716,8078989,1264,5075,3.634312233
0.3,22146,23929,18348421,3032,14959,10.201346591
0.3,45966,51373,18491465,3045,24388,15.478977352
0.3,22146,23930,18348421,3032,14959,10.174898707
0.3,2109,2177,3080556,482,1869,1.28934729
0.3,2109,2178,3080556,482,1869,1.285144916
0.3,2109,2177,3080556,482,1869,1.292042129
0.3,25346,26694,18837593,3042,15915,10.908150338
0.3,25346,26691,18837593,3042,15915,10.93273999
0.3,35862,39626,18938794,3053,20481,13.427109918
0.3,5561,5463,6906383,1070,4309,3.040138952
0.3,5561,5462,6906383,1070,4309,3.035857101
0.3,33203,38471,17839823,2909,19714,12.816503598
0.3,7987,8247,12448619,1756,7103,5.356502996
0.3,7987,8247,12448619,1756,7103,5.32983454
0.3,7987,8247,12448619,1756,7103,5.344025726
0.3,4625,4018,5997221,1085,3493,2.485176198
0.3,4625,4018,5997221,1085,3493,2.476974922
0.3,4625,4018,5997221,1085,3493,2.48550968
0.3,8730,8089,9865975,1719,6249,4.440601017
0.3,12832,12094,13896099,2467,9214,6.501135555
0.3,12832,12095,13896099,2467,9214,6.486584323
0.3,8747,9035,10037804,1614,6775,4.707773767
0.3,8033,8311,8861963,1427,6104,4.205956478
0.3,8033,8311,8861963,1427,6104,4.220114049
0.3,26042,28952,18363852,2968,16678,11.166264131
0.3,26046,28957,18363855,2968,16679,11.197776942
0.3,26046,28956,18363855,2968,16679,11.186419539
0.3,6855,6655,9001231,1342,5339,3.939665474
0.3,11309,11102,13414299,2175,8584,6.17135906
0.3,6855,6655,9001231,1342,5339,3.950968404
0.3,41170,46563,18561466,2956,22937,14.583028783
0.3,18142,19478,17519459,2813,13263,9.072778751
0.3,18142,19480,17519459,2813,13263,9.088709419
0.3,9716,10293,11605574,1832,7586,5.416557659
0.3,9716,10293,11605574,1832,7586,5.415622233
0.3,9716,10293,11605574,1832,7586,5.450242906
0.3,8604,8858,12247740,1823,7273,5.37914254
0.3,8604,8860,12247740,1823,7273,5.377247365
0.3,8604,8859,12247740,1823,7273,5.387249611
0.3,1495,1379,2395892,445,1255,0.922446089
0.3,1495,1378,2395892,445,1255,0.920531232
