Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
23.0,true,2.568E-4,40.0,123,6,8,71
23.0,true,2.17E-4,26.0,112,7,8,54
23.0,true,3.075E-4,42.0,160,9,10,76
23.0,true,2.769E-4,26.0,116,6,8,57
23.0,true,9.1E-5,20.0,66,3,5,45
24.0,true,2.455E-4,30.0,110,5,9,60
24.0,true,3.13E-4,20.0,83,6,8,46
24.0,true,1.673E-4,22.0,71,4,5,46
24.0,true,1.903E-4,20.0,60,3,4,37
24.0,true,8.336E-4,20.0,44,2,3,44
24.0,true,2.338E-4,22.0,121,8,9,52
24.0,true,1.196E-4,18.0,50,2,3,40
24.0,true,7.617E-4,36.0,122,5,8,61
24.0,true,5.076E-4,40.0,183,8,11,81
24.0,true,0.0207371,26.0,102,6,7,54
25.0,true,2.548E-4,26.0,114,8,9,58
25.0,true,1.789E-4,22.0,84,6,7,50
25.0,true,4.942E-4,60.0,241,14,16,90
25.0,true,7.48E-5,22.0,42,0,3,42
25.0,true,5.24E-5,18.0,31,0,2,39
25.0,true,1.316E-4,20.0,55,2,4,45
25.0,true,2.125E-4,24.0,91,4,7,55
25.0,true,1.591E-4,20.0,72,4,5,45
25.0,true,1.236E-4,30.0,70,3,5,55
25.0,true,1.366E-4,30.0,68,4,5,58
26.0,true,1.15E-4,26.0,79,4,5,48
26.0,true,9.95E-5,24.0,57,3,5,50
26.0,true,5.29E-5,18.0,19,0,1,36
26.0,true,2.077E-4,34.0,108,5,7,64
26.0,true,2.069E-4,20.0,96,5,6,40
26.0,true,1.582E-4,24.0,123,7,8,49
26.0,true,1.041E-4,18.0,78,4,5,38
26.0,true,1.262E-4,26.0,71,4,5,54
26.0,true,1.399E-4,26.0,102,4,6,50
26.0,true,1.644E-4,26.0,107,6,7,51
27.0,true,1.15E-4,24.0,82,3,5,46
27.0,true,8.06E-5,22.0,36,2,3,39
27.0,true,9.75E-5,26.0,126,6,9,58
27.0,true,5.9E-5,20.0,66,4,6,39
27.0,true,1.037E-4,26.0,131,7,9,51
27.0,true,6.28E-5,22.0,63,2,4,44
27.0,true,1.223E-4,20.0,93,6,7,46
27.0,true,1.219E-4,22.0,95,6,7,45
27.0,true,8.35E-5,20.0,42,2,3,40
27.0,true,1.995E-4,62.0,276,11,16,93
28.0,true,5.77E-5,20.0,63,4,5,45
28.0,true,8.42E-5,24.0,97,5,8,63
28.0,true,6.7E-5,24.0,68,4,5,42
28.0,true,1.248E-4,28.0,68,3,5,51
28.0,true,1.077E-4,20.0,68,4,5,36
28.0,true,2.015E-4,34.0,173,4,9,68
28.0,true,1.498E-4,30.0,112,7,9,48
28.0,true,1.821E-4,24.0,142,10,11,47
28.0,true,1.409E-4,20.0,125,7,9,52
28.0,true,9.74E-5,28.0,124,7,9,56
29.0,true,6.59E-5,20.0,68,4,5,48
29.0,true,1.261E-4,20.0,119,5,8,41
29.0,true,1.185E-4,18.0,98,6,8,46
29.0,true,1.336E-4,20.0,71,4,5,50
29.0,true,1.36E-4,30.0,88,4,7,55
29.0,true,3.307E-4,42.0,229,13,17,81
29.0,true,1.534E-4,20.0,75,4,5,43
29.0,true,2.842E-4,34.0,188,10,12,56
29.0,true,2.167E-4,24.0,99,5,8,54
29.0,true,3.433E-4,46.0,173,8,11,69
30.0,true,1.946E-4,32.0,176,10,12,59
30.0,true,1.044E-4,26.0,65,3,6,51
30.0,true,1.653E-4,24.0,53,4,5,51
30.0,true,1.262E-4,18.0,62,3,4,41
30.0,true,1.567E-4,26.0,126,7,10,57
30.0,true,1.429E-4,24.0,126,9,10,50
30.0,true,2.252E-4,22.0,111,7,8,57
30.0,true,1.77E-4,22.0,114,5,7,39
30.0,true,6.127E-4,38.0,230,9,15,77
30.0,true,0.002471,26.0,88,5,6,52
31.0,true,9.98E-5,22.0,60,3,4,49
31.0,true,9.82E-5,20.0,54,1,4,44
31.0,true,1.064E-4,20.0,72,4,5,36
31.0,true,1.39E-4,24.0,126,6,9,38
31.0,true,8.48E-5,20.0,67,3,6,48
31.0,true,1.196E-4,28.0,100,4,7,64
31.0,true,1.073E-4,26.0,85,5,7,47
31.0,true,1.535E-4,26.0,116,7,9,56
31.0,true,9.53E-5,22.0,84,5,7,44
31.0,true,5.18E-5,22.0,49,2,4,41
32.0,true,1.266E-4,26.0,88,5,6,51
32.0,true,2.297E-4,34.0,187,12,14,62
32.0,true,8.15E-5,18.0,72,4,5,35
32.0,true,1.413E-4,30.0,100,6,7,53
32.0,true,5.43E-5,20.0,52,2,4,39
32.0,true,1.021E-4,18.0,80,4,6,39
32.0,true,7.93E-5,24.0,40,2,3,47
32.0,true,1.072E-4,22.0,72,4,6,48
32.0,true,1.77E-4,40.0,145,6,9,68
32.0,true,1.218E-4,20.0,88,7,8,50
33.0,true,1.51E-4,38.0,203,9,13,77
33.0,true,5.63E-5,18.0,63,3,4,41
33.0,true,9.63E-5,22.0,41,1,3,45
33.0,true,1.332E-4,38.0,108,8,10,64
33.0,true,1.56E-4,24.0,104,7,8,54
33.0,true,9.78E-5,20.0,51,3,4,36
33.0,true,1.347E-4,22.0,99,6,7,51
33.0,true,2.217E-4,38.0,184,10,13,83
33.0,true,6.14E-5,20.0,65,2,4,47
33.0,true,1.242E-4,28.0,82,4,6,52
