Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
1.0,true,9251009,200.0,-1.0,-1.0,24682,1.0,1.0
1.0,true,11486168,200.0,-1.0,-1.0,29551,1.0,1.0
1.0,true,9235454,200.0,-1.0,-1.0,23998,1.0,1.0
1.0,true,3658497,200.0,-1.0,-1.0,10002,1.0,1.0
1.0,true,3724352,200.0,-1.0,-1.0,10222,1.0,1.0
1.0,true,4466580,200.0,-1.0,-1.0,11043,1.0,1.0
1.0,true,6866286,200.0,-1.0,-1.0,17227,1.0,1.0
1.0,true,6909863,200.0,-1.0,-1.0,18068,1.0,1.0
1.0,true,12657883,200.0,-1.0,-1.0,32452,1.0,1.0
1.0,true,4650802,200.0,-1.0,-1.0,12344,1.0,1.0
1.0,true,4640883,200.0,-1.0,-1.0,12408,1.0,1.0
1.0,true,3637442,200.0,-1.0,-1.0,10002,1.0,1.0
1.0,true,4446714,200.0,-1.0,-1.0,11552,1.0,1.0
1.0,true,8825351,200.0,-1.0,-1.0,23584,1.0,1.0
1.0,true,8412280,200.0,-1.0,-1.0,22372,1.0,1.0
1.0,true,5130304,200.0,-1.0,-1.0,13508,1.0,1.0
1.0,true,16261139,200.0,-1.0,-1.0,41240,1.0,1.0
1.0,true,10831104,202.0,-1.0,-1.0,28505,1.0,1.0
1.0,true,3932473,200.0,-1.0,-1.0,10707,1.0,1.0
1.0,true,5564664,200.0,-1.0,-1.0,14902,1.0,1.0
2.0,true,4178213,200.0,-1.0,-1.0,11295,1.0,1.0
2.0,true,8126780,200.0,-1.0,-1.0,15741,1.0,1.0
2.0,true,3807585,200.0,-1.0,-1.0,10002,1.0,1.0
2.0,true,6438619,200.0,-1.0,-1.0,16628,1.0,1.0
2.0,true,8836094,200.0,-1.0,-1.0,22871,1.0,1.0
2.0,true,9818285,200.0,-1.0,-1.0,23553,1.0,1.0
2.0,true,10478397,200.0,-1.0,-1.0,27301,1.0,1.0
2.0,true,10411584,200.0,-1.0,-1.0,26691,1.0,1.0
2.0,true,4040635,200.0,-1.0,-1.0,10922,1.0,1.0
2.0,true,17387536,200.0,-1.0,-1.0,42886,1.0,1.0
2.0,true,7801092,200.0,-1.0,-1.0,20422,1.0,1.0
2.0,true,16372603,200.0,-1.0,-1.0,41880,1.0,1.0
2.0,true,16116031,200.0,-1.0,-1.0,41700,1.0,1.0
2.0,true,8317653,200.0,-1.0,-1.0,21483,1.0,1.0
2.0,true,7083079,200.0,-1.0,-1.0,18117,1.0,1.0
2.0,true,7066795,200.0,-1.0,-1.0,18521,1.0,1.0
2.0,true,12256198,200.0,-1.0,-1.0,31011,1.0,1.0
2.0,true,20293699,200.0,-1.0,-1.0,51596,1.0,1.0
2.0,true,11235364,200.0,-1.0,-1.0,29431,1.0,1.0
2.0,true,8235099,200.0,-1.0,-1.0,20865,1.0,1.0
2.0,true,4866927,200.0,-1.0,-1.0,13028,1.0,1.0
2.0,true,9303216,200.0,-1.0,-1.0,24192,1.0,1.0
2.0,true,11737736,200.0,-1.0,-1.0,30294,1.0,1.0
2.0,true,15187324,200.0,-1.0,-1.0,36392,1.0,1.0
