Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
1.0,true,177782,200.0,-1.0,-1.0,429,1.0,0.0
1.0,true,135868,200.0,-1.0,-1.0,201,1.0,0.0
1.0,true,296979,200.0,-1.0,-1.0,270,1.0,0.0
1.0,true,96138,200.0,-1.0,-1.0,219,1.0,0.0
1.0,true,93248,200.0,-1.0,-1.0,201,1.0,0.0
1.0,true,114202,200.0,-1.0,-1.0,251,1.0,0.0
1.0,true,107364,200.0,-1.0,-1.0,245,1.0,0.0
1.0,true,129296,200.0,-1.0,-1.0,298,1.0,0.0
1.0,true,104352,200.0,-1.0,-1.0,240,1.0,0.0
1.0,true,135643,200.0,-1.0,-1.0,283,1.0,0.0
1.0,true,186868,200.0,-1.0,-1.0,297,1.0,0.0
1.0,true,131465,200.0,-1.0,-1.0,201,1.0,0.0
1.0,true,168475,200.0,-1.0,-1.0,279,1.0,0.0
1.0,true,157732,200.0,-1.0,-1.0,244,1.0,0.0
2.0,true,212264,200.0,-1.0,-1.0,344,1.0,0.0
2.0,true,293218,200.0,-1.0,-1.0,314,1.0,0.0
2.0,true,220751,200.0,-1.0,-1.0,292,1.0,0.0
2.0,true,182902,200.0,-1.0,-1.0,287,1.0,0.0
2.0,true,176075,200.0,-1.0,-1.0,277,1.0,0.0
2.0,true,167969,200.0,-1.0,-1.0,276,1.0,0.0
2.0,true,107925,200.0,-1.0,-1.0,233,1.0,0.0
2.0,true,103237,200.0,-1.0,-1.0,227,1.0,0.0
2.0,true,227061,200.0,-1.0,-1.0,487,1.0,0.0
2.0,true,85988,200.0,-1.0,-1.0,201,1.0,0.0
2.0,true,138694,200.0,-1.0,-1.0,254,1.0,0.0
2.0,true,106441,200.0,-1.0,-1.0,248,1.0,0.0
2.0,true,202080,200.0,-1.0,-1.0,446,1.0,0.0
2.0,true,141276,200.0,-1.0,-1.0,294,1.0,0.0
2.0,true,161790,200.0,-1.0,-1.0,345,1.0,0.0
2.0,true,124014,200.0,-1.0,-1.0,258,1.0,0.0
2.0,true,173847,200.0,-1.0,-1.0,348,1.0,0.0
2.0,true,84029,200.0,-1.0,-1.0,201,1.0,0.0
2.0,true,92647,200.0,-1.0,-1.0,201,1.0,0.0
2.0,true,825920,200.0,-1.0,-1.0,387,1.0,0.0
2.0,true,240529,200.0,-1.0,-1.0,311,1.0,0.0
2.0,true,220652,200.0,-1.0,-1.0,225,1.0,0.0
2.0,true,221571,200.0,-1.0,-1.0,283,1.0,0.0
2.0,true,313940,200.0,-1.0,-1.0,277,1.0,0.0
2.0,true,252306,200.0,-1.0,-1.0,201,1.0,0.0
2.0,true,268494,200.0,-1.0,-1.0,214,1.0,0.0
2.0,true,174174,200.0,-1.0,-1.0,201,1.0,0.0
2.0,true,304037,200.0,-1.0,-1.0,201,1.0,0.0
2.0,true,241169,200.0,-1.0,-1.0,308,1.0,0.0
2.0,true,213700,200.0,-1.0,-1.0,288,1.0,0.0
2.0,true,229804,200.0,-1.0,-1.0,294,1.0,0.0
2.0,true,281698,200.0,-1.0,-1.0,233,1.0,0.0
2.0,true,176449,200.0,-1.0,-1.0,236,1.0,0.0
2.0,true,167776,200.0,-1.0,-1.0,223,1.0,0.0
2.0,true,261325,200.0,-1.0,-1.0,343,1.0,0.0
2.0,true,221537,200.0,-1.0,-1.0,287,1.0,0.0
2.0,true,275453,200.0,-1.0,-1.0,352,1.0,0.0
2.0,true,207970,200.0,-1.0,-1.0,293,1.0,0.0
2.0,true,203637,200.0,-1.0,-1.0,266,1.0,0.0
2.0,true,259551,200.0,-1.0,-1.0,362,1.0,0.0
2.0,true,155043,200.0,-1.0,-1.0,201,1.0,0.0
2.0,true,229958,200.0,-1.0,-1.0,274,1.0,0.0
2.0,true,237134,200.0,-1.0,-1.0,318,1.0,0.0
2.0,true,178457,200.0,-1.0,-1.0,239,1.0,0.0
2.0,true,104578,200.0,-1.0,-1.0,201,1.0,0.0
2.0,true,305342,200.0,-1.0,-1.0,308,1.0,0.0
2.0,true,224003,200.0,-1.0,-1.0,459,1.0,0.0
2.0,true,115476,200.0,-1.0,-1.0,246,1.0,0.0
2.0,true,168614,200.0,-1.0,-1.0,338,1.0,0.0
2.0,true,120373,200.0,-1.0,-1.0,251,1.0,0.0
2.0,true,187866,200.0,-1.0,-1.0,272,1.0,0.0
2.0,true,134703,200.0,-1.0,-1.0,290,1.0,0.0
2.0,true,187275,200.0,-1.0,-1.0,363,1.0,0.0
2.0,true,195344,200.0,-1.0,-1.0,403,1.0,0.0
2.0,true,128385,200.0,-1.0,-1.0,294,1.0,0.0
2.0,true,149314,200.0,-1.0,-1.0,323,1.0,0.0
2.0,true,126372,200.0,-1.0,-1.0,259,1.0,0.0
2.0,true,96900,200.0,-1.0,-1.0,201,1.0,0.0
2.0,true,158004,200.0,-1.0,-1.0,336,1.0,0.0
2.0,true,142133,200.0,-1.0,-1.0,296,1.0,0.0
2.0,true,127467,200.0,-1.0,-1.0,257,1.0,0.0
2.0,true,106560,200.0,-1.0,-1.0,213,1.0,0.0
2.0,true,150460,200.0,-1.0,-1.0,349,1.0,0.0
2.0,true,122583,200.0,-1.0,-1.0,240,1.0,0.0
2.0,true,157304,200.0,-1.0,-1.0,325,1.0,0.0
2.0,true,114927,200.0,-1.0,-1.0,262,1.0,0.0
2.0,true,268787,200.0,-1.0,-1.0,472,1.0,0.0
2.0,true,94230,200.0,-1.0,-1.0,215,1.0,0.0
2.0,true,101815,200.0,-1.0,-1.0,214,1.0,0.0
2.0,true,123656,200.0,-1.0,-1.0,244,1.0,0.0
2.0,true,195181,200.0,-1.0,-1.0,224,1.0,0.0
2.0,true,117008,200.0,-1.0,-1.0,231,1.0,0.0
2.0,true,157991,200.0,-1.0,-1.0,317,1.0,0.0
2.0,true,168650,200.0,-1.0,-1.0,332,1.0,0.0
2.0,true,197756,200.0,-1.0,-1.0,398,1.0,0.0
2.0,true,146195,200.0,-1.0,-1.0,268,1.0,0.0
2.0,true,231205,200.0,-1.0,-1.0,530,1.0,0.0
2.0,true,167284,200.0,-1.0,-1.0,349,1.0,0.0
2.0,true,110347,200.0,-1.0,-1.0,201,1.0,0.0
2.0,true,118121,200.0,-1.0,-1.0,259,1.0,0.0
2.0,true,98556,200.0,-1.0,-1.0,230,1.0,0.0
2.0,true,152606,200.0,-1.0,-1.0,336,1.0,0.0
2.0,true,213249,200.0,-1.0,-1.0,358,1.0,0.0
2.0,true,211314,200.0,-1.0,-1.0,337,1.0,0.0
2.0,true,168275,200.0,-1.0,-1.0,304,1.0,0.0
2.0,true,247480,200.0,-1.0,-1.0,363,1.0,0.0
2.0,true,169040,200.0,-1.0,-1.0,201,1.0,0.0
2.0,true,207126,200.0,-1.0,-1.0,294,1.0,0.0
2.0,true,209869,200.0,-1.0,-1.0,443,1.0,0.0
2.0,true,99329,200.0,-1.0,-1.0,201,1.0,0.0
2.0,true,149715,200.0,-1.0,-1.0,311,1.0,0.0
2.0,true,210383,200.0,-1.0,-1.0,451,1.0,0.0
2.0,true,175830,200.0,-1.0,-1.0,360,1.0,0.0
2.0,true,109338,200.0,-1.0,-1.0,244,1.0,0.0
2.0,true,136148,200.0,-1.0,-1.0,283,1.0,0.0
2.0,true,225691,200.0,-1.0,-1.0,331,1.0,0.0
2.0,true,222912,200.0,-1.0,-1.0,341,1.0,0.0
2.0,true,171518,200.0,-1.0,-1.0,282,1.0,0.0
2.0,true,184742,200.0,-1.0,-1.0,303,1.0,0.0
2.0,true,186110,200.0,-1.0,-1.0,291,1.0,0.0
3.0,true,140127,200.0,-1.0,-1.0,213,1.0,0.0
3.0,true,251969,200.0,-1.0,-1.0,432,1.0,0.0
3.0,true,209924,200.0,-1.0,-1.0,201,1.0,0.0
3.0,true,278440,200.0,-1.0,-1.0,477,1.0,0.0
3.0,true,178000,200.0,-1.0,-1.0,288,1.0,0.0
3.0,true,232351,200.0,-1.0,-1.0,394,1.0,0.0
3.0,true,260935,200.0,-1.0,-1.0,340,1.0,0.0
3.0,true,289445,200.0,-1.0,-1.0,330,1.0,0.0
3.0,true,165686,200.0,-1.0,-1.0,221,1.0,0.0
3.0,true,207237,200.0,-1.0,-1.0,341,1.0,0.0
3.0,true,509832,200.0,-1.0,-1.0,410,1.0,0.0
3.0,true,381471,200.0,-1.0,-1.0,250,1.0,0.0
3.0,true,240967,200.0,-1.0,-1.0,297,1.0,0.0
3.0,true,320738,200.0,-1.0,-1.0,315,1.0,0.0
3.0,true,431379,200.0,-1.0,-1.0,458,1.0,0.0
3.0,true,336650,200.0,-1.0,-1.0,313,1.0,0.0
3.0,true,176550,200.0,-1.0,-1.0,388,1.0,0.0
3.0,true,114628,200.0,-1.0,-1.0,262,1.0,0.0
3.0,true,129130,200.0,-1.0,-1.0,279,1.0,0.0
3.0,true,98073,200.0,-1.0,-1.0,202,1.0,0.0
3.0,true,256345,200.0,-1.0,-1.0,511,1.0,0.0
3.0,true,172704,200.0,-1.0,-1.0,347,1.0,0.0
3.0,true,139065,200.0,-1.0,-1.0,281,1.0,0.0
3.0,true,144086,200.0,-1.0,-1.0,307,1.0,0.0
3.0,true,145633,200.0,-1.0,-1.0,218,1.0,0.0
3.0,true,147268,200.0,-1.0,-1.0,294,1.0,0.0
