Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
1.0,true,830687,202.0,-1.0,-1.0,808,1.0,1.0
1.0,true,400945,200.0,-1.0,-1.0,347,1.0,1.0
1.0,true,443964,200.0,-1.0,-1.0,378,1.0,1.0
1.0,true,386353,200.0,-1.0,-1.0,335,1.0,1.0
1.0,true,408655,200.0,-1.0,-1.0,357,1.0,1.0
1.0,true,439703,200.0,-1.0,-1.0,399,1.0,1.0
1.0,true,340695,202.0,-1.0,-1.0,217,1.0,1.0
1.0,true,355598,202.0,-1.0,-1.0,301,1.0,1.0
1.0,true,3760699,202.0,-1.0,-1.0,408,1.0,1.0
1.0,true,594768,202.0,-1.0,-1.0,525,1.0,1.0
1.0,true,413938,200.0,-1.0,-1.0,354,1.0,1.0
1.0,true,376756,206.0,-1.0,-1.0,311,1.0,1.0
1.0,true,539071,200.0,-1.0,-1.0,495,1.0,1.0
1.0,true,376319,202.0,-1.0,-1.0,324,1.0,1.0
1.0,true,430411,204.0,-1.0,-1.0,284,1.0,1.0
1.0,true,431191,204.0,-1.0,-1.0,373,1.0,1.0
1.0,true,265107,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,403031,200.0,-1.0,-1.0,351,1.0,1.0
1.0,true,373118,200.0,-1.0,-1.0,321,1.0,1.0
1.0,true,406086,202.0,-1.0,-1.0,353,1.0,1.0
1.0,true,421285,200.0,-1.0,-1.0,362,1.0,1.0
1.0,true,304968,202.0,-1.0,-1.0,235,1.0,1.0
1.0,true,396280,200.0,-1.0,-1.0,332,1.0,1.0
1.0,true,730536,200.0,-1.0,-1.0,502,1.0,1.0
1.0,true,266364,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,488603,202.0,-1.0,-1.0,438,1.0,1.0
1.0,true,305372,202.0,-1.0,-1.0,237,1.0,1.0
1.0,true,383853,200.0,-1.0,-1.0,333,1.0,1.0
1.0,true,264595,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,479863,200.0,-1.0,-1.0,442,1.0,1.0
1.0,true,395421,200.0,-1.0,-1.0,326,1.0,1.0
1.0,true,350854,202.0,-1.0,-1.0,275,1.0,1.0
1.0,true,808460,200.0,-1.0,-1.0,795,1.0,1.0
1.0,true,414800,202.0,-1.0,-1.0,354,1.0,1.0
1.0,true,456613,202.0,-1.0,-1.0,418,1.0,1.0
1.0,true,491072,202.0,-1.0,-1.0,452,1.0,1.0
1.0,true,830337,204.0,-1.0,-1.0,812,1.0,1.0
1.0,true,903845,200.0,-1.0,-1.0,874,1.0,1.0
1.0,true,464903,202.0,-1.0,-1.0,428,1.0,1.0
1.0,true,489672,202.0,-1.0,-1.0,433,1.0,1.0
1.0,true,654709,202.0,-1.0,-1.0,614,1.0,1.0
1.0,true,523695,204.0,-1.0,-1.0,486,1.0,1.0
1.0,true,599204,202.0,-1.0,-1.0,434,1.0,1.0
1.0,true,905197,202.0,-1.0,-1.0,604,1.0,1.0
1.0,true,435277,200.0,-1.0,-1.0,372,1.0,1.0
1.0,true,417870,204.0,-1.0,-1.0,368,1.0,1.0
1.0,true,589608,200.0,-1.0,-1.0,521,1.0,1.0
1.0,true,367687,204.0,-1.0,-1.0,320,1.0,1.0
1.0,true,350590,204.0,-1.0,-1.0,304,1.0,1.0
1.0,true,591320,206.0,-1.0,-1.0,564,1.0,1.0
