Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
3.0,true,8946622,200.0,-1.0,-1.0,23939,1.0,1.0
3.0,true,18575364,202.0,-1.0,-1.0,47836,1.0,1.0
3.0,true,15779182,204.0,-1.0,-1.0,39532,1.0,1.0
3.0,true,18634987,200.0,-1.0,-1.0,47424,1.0,1.0
3.0,true,21732566,200.0,-1.0,-1.0,55771,1.0,1.0
3.0,true,12122707,200.0,-1.0,-1.0,32675,1.0,1.0
3.0,true,11942416,200.0,-1.0,-1.0,33254,1.0,1.0
3.0,true,5967349,200.0,-1.0,-1.0,16451,1.0,1.0
3.0,true,15852181,202.0,-1.0,-1.0,42237,1.0,1.0
3.0,true,15368350,200.0,-1.0,-1.0,39744,1.0,1.0
3.0,true,17149042,200.0,-1.0,-1.0,46431,1.0,1.0
3.0,true,14877851,200.0,-1.0,-1.0,24672,1.0,1.0
3.0,true,18148240,200.0,-1.0,-1.0,48594,1.0,1.0
3.0,true,5147347,200.0,-1.0,-1.0,14476,1.0,1.0
3.0,true,4846765,200.0,-1.0,-1.0,13418,1.0,1.0
3.0,true,8021583,200.0,-1.0,-1.0,21286,1.0,1.0
3.0,true,13653195,202.0,-1.0,-1.0,34720,1.0,1.0
3.0,true,9245593,200.0,-1.0,-1.0,20061,1.0,1.0
3.0,true,16630951,202.0,-1.0,-1.0,35686,1.0,1.0
3.0,true,9980491,202.0,-1.0,-1.0,20425,1.0,1.0
3.0,true,13420000,200.0,-1.0,-1.0,29753,1.0,1.0
3.0,true,12257059,200.0,-1.0,-1.0,23949,1.0,1.0
3.0,true,17600247,200.0,-1.0,-1.0,39837,1.0,1.0
3.0,true,22618222,200.0,-1.0,-1.0,50340,1.0,1.0
3.0,true,7834211,200.0,-1.0,-1.0,18784,1.0,1.0
3.0,true,14819816,200.0,-1.0,-1.0,30923,1.0,1.0
3.0,true,9450700,202.0,-1.0,-1.0,21170,1.0,1.0
3.0,true,19873949,204.0,-1.0,-1.0,45906,1.0,1.0
3.0,true,7226307,202.0,-1.0,-1.0,19136,1.0,1.0
3.0,true,9917977,200.0,-1.0,-1.0,26566,1.0,1.0
3.0,true,39536091,200.0,-1.0,-1.0,51096,1.0,1.0
3.0,true,41820958,202.0,-1.0,-1.0,58403,1.0,1.0
3.0,true,6542331,200.0,-1.0,-1.0,10002,1.0,1.0
3.0,true,19029552,202.0,-1.0,-1.0,26840,1.0,1.0
3.0,true,35496538,200.0,-1.0,-1.0,49796,1.0,1.0
3.0,true,21387451,202.0,-1.0,-1.0,30578,1.0,1.0
3.0,true,9822474,200.0,-1.0,-1.0,18583,1.0,1.0
3.0,true,7836232,200.0,-1.0,-1.0,16287,1.0,1.0
3.0,true,20746475,200.0,-1.0,-1.0,40138,1.0,1.0
3.0,true,17946559,200.0,-1.0,-1.0,34714,1.0,1.0
3.0,true,17655532,200.0,-1.0,-1.0,33990,1.0,1.0
3.0,true,6209379,200.0,-1.0,-1.0,13048,1.0,1.0
3.0,true,12222536,200.0,-1.0,-1.0,27029,1.0,1.0
3.0,true,19950604,202.0,-1.0,-1.0,40012,1.0,1.0
3.0,true,20075083,200.0,-1.0,-1.0,42481,1.0,1.0
3.0,true,19453941,200.0,-1.0,-1.0,39859,1.0,1.0
3.0,true,21355470,200.0,-1.0,-1.0,44857,1.0,1.0
3.0,true,18966150,200.0,-1.0,-1.0,40210,1.0,1.0
3.0,true,17443299,200.0,-1.0,-1.0,32468,1.0,1.0
3.0,true,24804038,200.0,-1.0,-1.0,48861,1.0,1.0
3.0,true,20837531,200.0,-1.0,-1.0,38380,1.0,1.0
3.0,true,34325487,200.0,-1.0,-1.0,67721,1.0,1.0
3.0,true,32707819,200.0,-1.0,-1.0,64668,1.0,1.0
3.0,true,12902129,202.0,-1.0,-1.0,24391,1.0,1.0
3.0,true,28720679,206.0,-1.0,-1.0,59707,1.0,1.0
3.0,true,17846523,200.0,-1.0,-1.0,45216,1.0,1.0
3.0,true,18924662,204.0,-1.0,-1.0,49730,1.0,1.0
3.0,true,12609241,200.0,-1.0,-1.0,34453,1.0,1.0
3.0,true,14306025,200.0,-1.0,-1.0,37400,1.0,1.0
3.0,true,12532890,200.0,-1.0,-1.0,28654,1.0,1.0
3.0,true,14630328,200.0,-1.0,-1.0,34356,1.0,1.0
3.0,true,4465295,200.0,-1.0,-1.0,12125,1.0,1.0
3.0,true,18033522,202.0,-1.0,-1.0,44199,1.0,1.0
3.0,true,13053565,200.0,-1.0,-1.0,31769,1.0,1.0
3.0,true,14316719,200.0,-1.0,-1.0,33822,1.0,1.0
3.0,true,14444624,200.0,-1.0,-1.0,35719,1.0,1.0
3.0,true,9013114,200.0,-1.0,-1.0,20843,1.0,1.0
3.0,true,8118330,202.0,-1.0,-1.0,20823,1.0,1.0
3.0,true,7444187,200.0,-1.0,-1.0,19711,1.0,1.0
3.0,true,22190174,200.0,-1.0,-1.0,47006,1.0,1.0
3.0,true,8741182,200.0,-1.0,-1.0,21587,1.0,1.0
3.0,true,27255896,200.0,-1.0,-1.0,65122,1.0,1.0
3.0,true,17571067,200.0,-1.0,-1.0,45739,1.0,1.0
3.0,true,24872654,200.0,-1.0,-1.0,64783,1.0,1.0
3.0,true,15093061,200.0,-1.0,-1.0,39410,1.0,1.0
3.0,true,18783594,200.0,-1.0,-1.0,47715,1.0,1.0
3.0,true,8641253,200.0,-1.0,-1.0,24321,1.0,1.0
3.0,true,5438169,200.0,-1.0,-1.0,14591,1.0,1.0
3.0,true,30971640,202.0,-1.0,-1.0,64091,1.0,1.0
3.0,true,12002086,200.0,-1.0,-1.0,31911,1.0,1.0
3.0,true,13879408,200.0,-1.0,-1.0,37784,1.0,1.0
3.0,true,20143319,200.0,-1.0,-1.0,54921,1.0,1.0
3.0,true,11451860,202.0,-1.0,-1.0,30134,1.0,1.0
3.0,true,9423039,200.0,-1.0,-1.0,24972,1.0,1.0
3.0,true,8158865,200.0,-1.0,-1.0,22076,1.0,1.0
3.0,true,7220969,202.0,-1.0,-1.0,20018,1.0,1.0
3.0,true,20681567,200.0,-1.0,-1.0,54071,1.0,1.0
