Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
2.0,true,5.83497E-4,204.0,572,4,5,451
2.0,true,4.46308E-4,204.0,357,2,3,410
2.0,true,6.28541E-4,204.0,743,5,6,465
2.0,true,5.20674E-4,210.0,538,5,6,422
2.0,true,7.15394E-4,204.0,922,6,7,483
2.0,true,5.12013E-4,202.0,467,2,3,459
2.0,true,5.11439E-4,206.0,514,4,5,462
2.0,true,6.77752E-4,208.0,820,6,7,510
2.0,true,5.79433E-4,206.0,704,6,7,463
2.0,true,4.96208E-4,202.0,434,2,3,471
2.0,true,5.65155E-4,204.0,596,4,5,497
2.0,true,4.25017E-4,206.0,279,3,4,416
2.0,true,6.05262E-4,206.0,643,5,6,471
2.0,true,6.88395E-4,200.0,357,1,2,453
2.0,true,6.67037E-4,202.0,563,3,4,499
2.0,true,6.96131E-4,214.0,968,8,10,506
2.0,true,5.50859E-4,204.0,597,4,5,475
2.0,true,5.6937E-4,206.0,608,5,6,464
2.0,true,5.66208E-4,202.0,559,3,4,497
2.0,true,7.93786E-4,206.0,768,6,7,504
2.0,true,5.76198E-4,204.0,583,4,5,489
2.0,true,5.56284E-4,210.0,615,6,7,471
2.0,true,6.27441E-4,202.0,784,5,6,486
2.0,true,5.04708E-4,202.0,493,3,4,445
2.0,true,5.32449E-4,202.0,495,2,3,495
2.0,true,4.62962E-4,202.0,446,3,4,413
2.0,true,4.80171E-4,206.0,433,2,4,441
2.0,true,5.81498E-4,204.0,636,4,5,481
2.0,true,4.58906E-4,206.0,436,3,4,416
2.0,true,6.07571E-4,206.0,680,5,6,495
2.0,true,4.94813E-4,200.0,386,1,2,480
2.0,true,6.10138E-4,206.0,554,4,5,496
2.0,true,5.31044E-4,200.0,492,2,3,483
2.0,true,4.76973E-4,202.0,435,2,3,459
2.0,true,5.39583E-4,202.0,598,4,5,461
2.0,true,5.65125E-4,208.0,565,4,6,504
2.0,true,5.92263E-4,204.0,640,2,4,504
2.0,true,4.38975E-4,202.0,355,2,3,430
2.0,true,5.11549E-4,200.0,483,2,3,470
2.0,true,5.39046E-4,206.0,569,5,6,469
2.0,true,4.6485E-4,202.0,393,2,3,453
2.0,true,8.0141E-4,210.0,1198,9,10,518
2.0,true,5.56353E-4,202.0,537,3,4,491
2.0,true,5.66163E-4,200.0,646,3,4,479
2.0,true,4.91602E-4,204.0,547,4,5,412
2.0,true,3.78551E-4,202.0,240,1,2,405
2.0,true,5.52502E-4,206.0,544,4,5,487
2.0,true,4.78102E-4,206.0,408,4,5,440
2.0,true,5.22865E-4,208.0,566,5,6,435
2.0,true,4.10974E-4,204.0,284,2,3,410
2.0,true,4.30017E-4,204.0,364,2,3,410
2.0,true,7.18369E-4,204.0,967,6,7,500
2.0,true,5.32629E-4,202.0,521,3,4,466
2.0,true,4.62189E-4,208.0,421,3,5,428
2.0,true,6.22937E-4,204.0,778,5,6,488
2.0,true,6.16651E-4,204.0,749,5,6,492
2.0,true,5.12385E-4,206.0,549,5,6,441
2.0,true,7.03406E-4,204.0,947,6,7,495
2.0,true,6.14571E-4,208.0,784,6,7,467
2.0,true,6.15455E-4,206.0,719,5,6,506
2.0,true,4.72593E-4,202.0,396,2,3,411
2.0,true,5.11968E-4,204.0,548,4,5,439
2.0,true,5.54914E-4,210.0,609,7,8,471
2.0,true,6.5281E-4,204.0,866,6,7,484
2.0,true,7.26159E-4,202.0,908,6,7,474
2.0,true,6.54957E-4,208.0,807,5,6,491
2.0,true,5.87732E-4,204.0,604,4,5,494
2.0,true,4.36632E-4,204.0,384,2,3,410
2.0,true,5.9677E-4,208.0,693,4,5,478
2.0,true,5.89274E-4,206.0,635,5,6,463
2.0,true,6.70746E-4,204.0,814,6,7,487
2.0,true,6.04962E-4,206.0,657,5,6,475
2.0,true,5.30033E-4,202.0,560,3,4,458
2.0,true,8.15953E-4,206.0,1208,8,9,510
2.0,true,5.61693E-4,202.0,606,3,4,482
2.0,true,4.52539E-4,202.0,403,2,3,428
2.0,true,4.15069E-4,204.0,334,2,3,410
