Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
1.0,true,0.01036201,202.0,591,4,5,473
1.0,true,0.004336445,202.0,360,2,3,445
1.0,true,0.004204447,202.0,243,1,2,405
1.0,true,0.004005181,200.0,201,0,1,400
1.0,true,0.004066661,200.0,201,0,1,400
1.0,true,0.004087191,202.0,234,1,2,405
1.0,true,0.017221248,200.0,388,1,2,482
1.0,true,0.004065011,200.0,303,1,2,401
1.0,true,0.010482417,204.0,512,3,4,464
1.0,true,0.021647154,204.0,359,3,4,427
1.0,true,0.01030773,204.0,775,5,6,477
1.0,true,0.020114419,204.0,651,4,5,499
1.0,true,0.004846503,206.0,927,8,9,451
1.0,true,0.004126904,200.0,201,0,1,400
1.0,true,0.004366821,204.0,413,3,4,416
1.0,true,0.00454162,200.0,764,3,4,491
1.0,true,0.01049228,204.0,490,3,4,421
1.0,true,0.004181566,202.0,298,1,2,405
1.0,true,0.015960117,206.0,498,3,5,457
1.0,true,0.019976061,208.0,603,4,5,501
1.0,true,0.009380191,202.0,928,5,6,505
1.0,true,0.026364608,202.0,788,4,5,499
1.0,true,0.004098684,200.0,201,0,1,400
1.0,true,0.00422417,202.0,273,1,2,405
1.0,true,0.004400489,204.0,376,3,4,447
1.0,true,0.004079146,200.0,201,0,1,400
1.0,true,0.024869712,204.0,483,3,4,490
2.0,true,0.016888731,204.0,511,3,4,431
2.0,true,0.024584081,204.0,854,5,6,484
2.0,true,0.004244492,202.0,241,1,2,405
2.0,true,0.004166735,202.0,259,1,2,405
2.0,true,0.04260539,210.0,1523,12,13,498
2.0,true,0.004340898,202.0,342,2,3,439
2.0,true,0.020247999,200.0,352,1,2,444
2.0,true,0.022852378,204.0,572,4,5,451
2.0,true,0.004417366,204.0,357,2,3,410
2.0,true,0.010237838,204.0,743,5,6,465
2.0,true,0.004694035,210.0,538,5,6,422
2.0,true,0.025360913,204.0,922,6,7,483
2.0,true,0.020984534,202.0,467,2,3,459
2.0,true,0.029940539,206.0,514,4,5,462
2.0,true,0.045173702,208.0,820,6,7,510
2.0,true,0.016596191,206.0,704,6,7,463
2.0,true,0.024680671,202.0,434,2,3,471
2.0,true,0.029682572,204.0,596,4,5,497
2.0,true,0.004489002,206.0,279,3,4,416
2.0,true,0.011743508,206.0,643,5,6,471
2.0,true,0.010028591,200.0,357,1,2,453
2.0,true,0.024316309,202.0,563,3,4,499
2.0,true,0.019208291,214.0,968,8,10,506
2.0,true,0.014971882,204.0,597,4,5,475
2.0,true,0.029946643,206.0,608,5,6,464
2.0,true,0.030585823,202.0,559,3,4,497
2.0,true,0.039503947,206.0,768,6,7,508
2.0,true,0.024748587,204.0,583,4,5,489
2.0,true,0.016799022,210.0,615,6,7,471
2.0,true,0.01182072,202.0,784,5,6,486
2.0,true,0.032132526,202.0,493,3,4,445
2.0,true,0.026905432,202.0,495,2,3,497
2.0,true,0.004394678,202.0,446,3,4,413
2.0,true,0.009751152,206.0,433,2,4,441
2.0,true,0.034788987,204.0,636,4,5,481
2.0,true,0.004423542,206.0,436,3,4,416
2.0,true,0.010389456,206.0,680,5,6,495
2.0,true,0.014538411,200.0,386,1,2,480
2.0,true,0.040089348,206.0,554,4,5,496
2.0,true,0.016278984,200.0,492,2,3,483
2.0,true,0.010933052,202.0,435,2,3,459
2.0,true,0.010311552,202.0,598,4,5,461
2.0,true,0.018565007,208.0,565,4,6,504
2.0,true,0.011948766,204.0,640,2,4,504
2.0,true,0.020363066,202.0,355,2,3,430
2.0,true,0.010357118,200.0,483,2,3,470
2.0,true,0.027352596,206.0,569,5,6,469
2.0,true,0.021024004,202.0,393,2,3,453
2.0,true,0.00521695,210.0,1198,9,10,518
2.0,true,0.033987495,202.0,537,3,4,491
2.0,true,0.008650798,200.0,646,3,4,479
2.0,true,0.004395149,204.0,547,4,5,412
2.0,true,0.004175183,202.0,240,1,2,405
2.0,true,0.04516945,206.0,544,4,5,487
2.0,true,0.009409468,206.0,408,4,5,440
2.0,true,0.009692972,208.0,566,5,6,435
2.0,true,0.00434794,204.0,284,2,3,410
2.0,true,0.004362836,204.0,364,2,3,410
2.0,true,0.012668419,204.0,967,6,7,500
2.0,true,0.015506375,202.0,521,3,4,466
2.0,true,0.004475431,208.0,421,3,5,428
2.0,true,0.046927518,204.0,778,5,6,488
2.0,true,0.036268848,204.0,749,5,6,492
2.0,true,0.009271376,206.0,549,5,6,441
2.0,true,0.03794383,204.0,947,6,7,497
2.0,true,0.037886302,208.0,784,6,7,467
2.0,true,0.016253202,206.0,719,5,6,506
2.0,true,0.004233126,202.0,396,2,3,411
2.0,true,0.005932193,204.0,548,4,5,439
2.0,true,0.010751541,210.0,609,7,8,471
2.0,true,0.02623669,204.0,866,6,7,486
2.0,true,0.02940297,202.0,908,6,7,474
2.0,true,0.037767705,208.0,807,5,6,495
2.0,true,0.026696029,204.0,604,4,5,494
2.0,true,0.004297659,204.0,384,2,3,410
2.0,true,0.031637917,208.0,693,4,5,478
2.0,true,0.011098799,206.0,635,5,6,463
2.0,true,0.032329859,204.0,814,6,7,491
