Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
4.0,true,0.278183569,216.0,1032,10,11,481
4.0,true,0.659017958,208.0,1445,11,12,497
4.0,true,0.494778037,212.0,1214,10,11,509
4.0,true,0.296489658,212.0,1034,8,10,465
4.0,true,0.27732462,204.0,917,5,7,502
4.0,true,0.455172785,214.0,817,7,9,493
4.0,true,0.445653143,210.0,1227,9,10,508
4.0,true,0.542711519,206.0,737,6,8,495
4.0,true,0.010577008,206.0,506,5,6,428
4.0,true,0.093132244,202.0,603,4,5,450
4.0,true,0.354012871,206.0,584,4,5,490
4.0,true,0.304810423,208.0,1057,9,10,480
4.0,true,0.292793732,208.0,854,7,8,464
4.0,true,0.102415652,204.0,453,3,4,453
4.0,true,0.201945949,210.0,1080,10,11,482
4.0,true,0.413499884,212.0,1069,7,9,475
4.0,true,0.377183446,214.0,1212,9,11,483
4.0,true,0.335870454,208.0,1287,9,10,492
4.0,true,0.237869642,208.0,959,8,9,463
4.0,true,0.176897438,214.0,977,10,12,466
4.0,true,0.59842384,208.0,1143,7,9,504
4.0,true,0.589595208,206.0,1122,6,8,489
4.0,true,0.396025066,214.0,1306,10,11,518
4.0,true,0.536402451,206.0,1594,10,11,496
4.0,true,0.268862636,204.0,370,3,4,437
4.0,true,0.401599748,208.0,1289,10,11,499
4.0,true,0.04147585,218.0,899,9,11,471
4.0,true,0.19282444,204.0,874,6,7,469
4.0,true,0.163965689,206.0,1105,8,9,508
4.0,true,0.470637682,212.0,1216,9,11,517
4.0,true,0.437796362,204.0,1542,10,11,486
4.0,true,0.514935721,202.0,698,4,5,489
4.0,true,0.200550958,208.0,1270,9,10,496
4.0,true,0.19595204,206.0,1202,9,10,489
4.0,true,0.698093341,210.0,1120,10,11,507
4.0,true,0.41352545,208.0,1472,10,11,510
4.0,true,0.313430473,204.0,978,7,8,475
4.0,true,0.009631927,206.0,397,3,4,415
4.0,true,0.370882216,208.0,1468,9,10,506
4.0,true,0.343858518,208.0,755,5,6,468
4.0,true,0.121074195,202.0,754,5,6,474
4.0,true,0.03835823,208.0,1335,11,12,489
4.0,true,0.40368166,210.0,1108,8,9,490
4.0,true,0.431069286,204.0,851,6,7,476
4.0,true,0.34296568,204.0,1289,10,11,493
4.0,true,0.24971289,206.0,529,5,6,445
4.0,true,0.504441832,220.0,1504,14,15,535
4.0,true,0.509094061,212.0,1360,11,12,482
4.0,true,0.632931507,206.0,722,6,7,469
